name,NE_name,r,x,b,length,Comment,geometry,bus0,bus1,EIC_Code,TSO,CORE-TSO_bus0,CORE-TSO_bus1,v_nom,Maximum Current Imax (A) Period 1,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line
878,OSTROW WLKP-ROGOWIEC,3.52,37.664,0.00047946249999999995,125.4,,"LINESTRING (17.849223010647293 51.636052586860686, 19.328538005835668 51.31611791431296)",255293403,293484891,19T1100000066903,PSE,OSTROW WLKP,ROGOWIEC,400,2000.0,2000.0,2000.0,2000.0,,,,1840.0,2000.0,800.0,False
879,OSTROW WLKP-TREBACZEW,3.648,39.248,0.0004964,130.5,,"LINESTRING (17.849223010647293 51.636052586860686, 18.90783235080762 51.14274256996264)",255293403,171917072,19T1100000066911,PSE,OSTROW WLKP,TREBACZEW,400,2300.0,2200.0,2100.0,2200.0,,,,1840.0,2500.0,1000.0,False
880,MORZYCZYN-DUNOWO,3.6,42.352,0.0004413375,127.9,,"LINESTRING (14.896377355401324 53.35462091183533, 16.09578068682926 54.12665282156059)",32943179,175406958,19T000000000299J,PSE,MORZYCZYN,DUNOWO,400,1660.0,1510.0,1360.0,1510.0,,,,950.0,1960.0,784.0,False
881,TREBACZEW-JOACHIMOW,1.936,19.84,0.0002055188,59.7,,"LINESTRING (18.90783235080762 51.14274256996264, 19.31664465190049 50.7600330919747)",171917072,241842600,19T110000006443K,PSE,TREBACZEW,JOACHIMOW,400,1410.0,1285.0,1160.0,1285.0,,,,810.0,1660.0,664.0,False
882,KOZIENICE-STANISLAWOW,2.864,31.856,0.0004221,108.2,,"LINESTRING (21.455742467284548 51.66246102784337, 21.5568219589888 52.26972047579434)",173582810,255973806,19T000000006424C,PSE,KOZIENICE,STANISLAWOW,400,2760.0,2655.0,2550.0,2655.0,,,,2280.0,2970.0,1188.0,False
883,RZESZOW-SKAWINA,5.296,61.152,0.0006641375,188.5,,"LINESTRING (21.87104688692253 50.1914848080771, 19.805877518997622 49.97486709403059)",215282393,189501431,19T000000006400Q,PSE,RZESZOW,SKAWINA,400,1660.0,1510.0,1360.0,1510.0,,,,950.0,1960.0,784.0,False
884,DOBRZEN-PASIKUROWICE,3.104,32.976,0.0004315188,111.3,,"LINESTRING (17.87346504977899 50.74633138081378, 17.11912042279495 51.21375111784079)",255277953,79033485,19T0000000063911,PSE,DOBRZEN,PASIKUROWICE,400,2000.0,2000.0,2000.0,2000.0,,,,1845.0,2000.0,800.0,False
885,DOBRZEN-WROCLAW,2.544,27.024,0.0003535187,91.3,,"LINESTRING (17.87346504977899 50.74633138081378, 16.880479772466693 51.003252274936216)",255277953,154510504,19T000000006412J,PSE,DOBRZEN,WROCLAW,400,1200.0,1200.0,1200.0,1200.0,,,,1200.0,1200.0,480.0,False
886,OSTROLEKA-OLSZTYN-MATK,3.696,37.856,0.0005277188,136.1,,"LINESTRING (21.62328907325667 53.10695732515023, 20.347969832710763 53.82734512222287)",121656686,101914781,19T000000006369V,PSE,OSTROLEKA,OLSZTYN-MATK,400,2400.0,2400.0,2400.0,2400.0,,,,2280.0,2400.0,960.0,False
887,KOZIENICE-SIEDLCE UJRZANOW,2.576,27.136,0.0003577812,98.8,,"LINESTRING (21.455742467284548 51.66246102784337, 22.34398663283908 52.12970138155682)",173582810,255972397,19T0000000063717,PSE,KOZIENICE,SIEDLCE UJRZANOW,400,2760.0,2655.0,2550.0,2655.0,,,,2280.0,2970.0,1188.0,False
888,PATNOW-JASINIEC,2.416,30.256,0.0003975625,101.0,,"LINESTRING (18.234986535587893 52.30511153971919, 18.10777603223455 53.13552223339681)",255284259,46235456,19T110000006438D,PSE,PATNOW,JASINIEC,400,3000.0,3000.0,3000.0,3000.0,,,,2397.0,3000.0,1200.0,False
889,JANOW-PIOTRKOW,2.2119,16.219,0.0001083678,39.2,,"LINESTRING (19.5614662776202 51.75770928151306, 19.683344233132587 51.42822568634959)",35366436,170316833,19T110000006693Y,PSE,JANOW,PIOTRKOW,220,1005.0,947.5,890.0,947.5,,,,735.0,1120.0,246.4,False
890,MILOSNA-OSTROLEKA,7.54,56.64,0.00035806,126.2,,"LINESTRING (21.2893728759338 52.22700520918752, 21.62328907325667 53.10695732515023)",99593626T,121656686T,19T000000000486K,PSE,MILOSNA,OSTROLEKA,220,1005.0,947.5,890.0,947.5,,,,735.0,1120.0,246.4,False
891,MORY-PODOLSZYCE,6.1081,45.138,0.0002959298,108.6,,"LINESTRING (20.877574958108568 52.21445305544241, 19.73578228780272 52.53669934860053)",29115701,171992870,19T110000006694W,PSE,MORY,PODOLSZYCE,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
892,JANOW-ROGOWIEC,4.4722,24.452,0.0001590702,58.7,,"LINESTRING (19.5614662776202 51.75770928151306, 19.328538005835668 51.31611791431296)",35366436,293484891T,19T110000006695U,PSE,JANOW,ROGOWIEC,220,885.0,847.5,810.0,847.5,,,,910.0,1110.0,244.2,False
893,ELK-OSTROLEKA,5.1691,38.41,0.00025113640000000003,91.9,,"LINESTRING (22.323432766126924 53.77390586545076, 21.62328907325667 53.10695732515023)",170259740,121656686T,19T000000000489E,PSE,ELK,OSTROLEKA,220,720.0,720.0,679.6,720.0,,,,475.0,720.0,158.4,False
894,PABIANICE-ROGOWIEC,2.8314,19.491,0.0001479545,50.2,,"LINESTRING (19.367827006438542 51.67760334783373, 19.328538005835668 51.31611791431296)",102165724,293484891T,19T110000006696S,PSE,PABIANICE,ROGOWIEC,220,1200.0,1150.0,1100.0,1150.0,,,,970.0,1250.0,275.0,False
895,PABIANICE-ROGOWIEC,2.8314,19.491,0.0001479545,50.2,,"LINESTRING (19.367827006438542 51.67760334783373, 19.328538005835668 51.31611791431296)",102165724,293484891T,19T110000006696S,PSE,PABIANICE,ROGOWIEC,220,1200.0,1150.0,1100.0,1150.0,,,,970.0,1250.0,275.0,False
896,PABIANICE-ROGOWIEC,2.8314,19.491,0.0001479545,50.2,,"LINESTRING (19.367827006438542 51.67760334783373, 19.328538005835668 51.31611791431296)",102165724,293484891T,19T110000006698O,PSE,PABIANICE,ROGOWIEC,220,1200.0,1150.0,1100.0,1150.0,,,,970.0,1300.0,286.0,False
897,OLTARZEW-JANOW,5.7402,43.149,0.0002615909,99.9,,"LINESTRING (20.74197075352406 52.22703334836731, 19.5614662776202 51.75770928151306)",251239544T,35366436,19T110000006699M,PSE,OLTARZEW,JANOW,220,995.0,942.5,890.0,942.5,,,,750.0,1100.0,242.0,False
898,MORY-OLTARZEW,0.6486,4.8013,3.1405e-05,11.5,,"LINESTRING (20.877574958108568 52.21445305544241, 20.74197075352406 52.22703334836731)",29115701,251239544T,19T110000006700Q,PSE,MORY,OLTARZEW,220,1190.0,1140.0,1090.0,1140.0,,,,960.0,1250.0,275.0,False
899,OLTARZEW-MORY,0.5711,4.2689,2.58264e-05,9.9,,"LINESTRING (20.74197075352406 52.22703334836731, 20.877574958108568 52.21445305544241)",251239544T,29115701,19T110000006701O,PSE,OLTARZEW,MORY,220,1120.0,1075.0,1030.0,1075.0,,,,910.0,1210.0,266.2,False
900,SOCHACZEW-OLTARZEW,1.9989,14.931,9.61983e-05,35.6,,"LINESTRING (20.258790558741964 52.23267589562565, 20.74197075352406 52.22703334836731)",145037309,251239544T,19T110000006702M,PSE,SOCHACZEW,OLTARZEW,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
901,MORY-PRAGA,1.8,13.381,8.752e-05,32.0,,"LINESTRING (20.877574958108568 52.21445305544241, 20.99508388259268 52.29267121628136)",29115701,25898810, 19T110000006803G,PSE,MORY,PRAGA,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
902,PRAGA-MILOSNA,1.352,10.049,6.6e-05,24.0,,"LINESTRING (20.99508388259268 52.29267121628136, 21.2893728759338 52.22700520918752)",25898810,99593626T,19T110000006804E,PSE,PRAGA,MILOSNA,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
903,MORY-PIASECZNO,1.8489,12.269,8.764459999999999e-05,30.8,,"LINESTRING (20.877574958108568 52.21445305544241, 21.03557235338903 52.09123327323909)",29115701,29098336,19T110000006704I,PSE,MORY,PIASECZNO,220,1250.0,1250.0,1250.0,1250.0,,,,1195.0,1250.0,275.0,False
904,JANOW-ZGIERZ,2.3184,12.928,8.2314e-05,30.6,,"LINESTRING (19.5614662776202 51.75770928151306, 19.383450608570108 51.83081583366591)",35366436,101982559,19T110000006705G,PSE,JANOW,ZGIERZ,220,943.0,904.5,866.0,904.5,,,,768.0,1020.0,224.4,False
905,JANOW-PABIANICE,1.3891,8.0876,5.09711e-05,19.0,,"LINESTRING (19.5614662776202 51.75770928151306, 19.367827006438542 51.67760334783373)",35366436,102165724,19T110000006706E,PSE,JANOW,PABIANICE,220,885.0,847.5,810.0,847.5,,,,710.0,960.0,211.2,False
906,PIOTRKOW-ROGOWIEC,1.9312,14.041,9.93388e-05,33.8,,"LINESTRING (19.683344233132587 51.42822568634959, 19.328538005835668 51.31611791431296)",170316833,293484891T,19T110000006707C,PSE,PIOTRKOW,ROGOWIEC,220,1154.9,1102.4,1049.9,1102.4,,,,920.0,1200.0,264.0,False
907,PIOTRKOW-ROGOWIEC,1.9312,14.041,9.93388e-05,33.8,,"LINESTRING (19.683344233132587 51.42822568634959, 19.328538005835668 51.31611791431296)",170316833,293484891T,19T110000006707C,PSE,PIOTRKOW,ROGOWIEC,220,1154.9,1102.4,1049.9,1102.4,,,,920.0,1200.0,264.0,False
908,PULAWY-ROZKI,5.1014,29.771,0.00019227269999999997,70.8,,"LINESTRING (21.98928904264888 51.4538001084897, 21.04642013923629 51.33802978021922)",88544449,189851841,19T1100000067098,PSE,PULAWY,ROZKI,220,705.0,642.5,580.0,642.5,,,,405.0,830.0,182.6,False
909,POLANIEC-RADKOWICE,4.3802,32.539,0.0002127273,77.8,,"LINESTRING (21.331951681625576 50.44263019862361, 20.5221169377679 50.78774967411353)",199098053T,199098055,19T110000006710N,PSE,POLANIEC,RADKOWICE,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
910,ABRAMOWICE-STALOWA WOLA,5.9919,36.61,0.0002269835,85.7,,"LINESTRING (22.58402194850468 51.19630498107735, 22.07750066860762 50.55529632467815)",170249563,726776987,19T110000006711L,PSE,ABRAMOWICE,STALOWA WOLA,220,895.0,847.5,800.0,847.5,,,,675.0,990.0,217.8,False
911,ABRAMOWICE-MOKRE,5.1788,32.08,0.00022365700000000002,78.5,,"LINESTRING (22.58402194850468 51.19630498107735, 23.14775823108385 50.69844859276417)",170249563,170368942,19T110000006712J,PSE,ABRAMOWICE,MOKRE,220,895.0,847.5,800.0,847.5,,,,675.0,990.0,217.8,False
912,KOZIENICE-PULAWY,2.6281,18.068,0.0001377686,46.7,,"LINESTRING (21.455742467284548 51.66246102784337, 21.98928904264888 51.4538001084897)",173582810T,88544449,19T110000006713H,PSE,KOZIENICE,PULAWY,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
913,KOZIENICE-PULAWY,2.6281,18.068,0.0001377686,46.7,,"LINESTRING (21.455742467284548 51.66246102784337, 21.98928904264888 51.4538001084897)",173582810T,88544449,19T110000006713H,PSE,KOZIENICE,PULAWY,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
914,KOZIENICE-PULAWY,2.6281,18.068,0.0001377686,46.7,,"LINESTRING (21.455742467284548 51.66246102784337, 21.98928904264888 51.4538001084897)",173582810T,88544449,19T110000006715D,PSE,KOZIENICE,PULAWY,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
915,KOZIENICE-PULAWY,2.6281,18.068,0.0001377686,46.7,,"LINESTRING (21.455742467284548 51.66246102784337, 21.98928904264888 51.4538001084897)",173582810T,88544449,19T110000006715D,PSE,KOZIENICE,PULAWY,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
916,ABRAMOWICE-PULAWY,3.1799,23.28,0.00015020660000000002,55.3,,"LINESTRING (22.58402194850468 51.19630498107735, 21.98928904264888 51.4538001084897)",170249563,88544449,19T1100000067179,PSE,ABRAMOWICE,PULAWY,220,995.0,942.5,890.0,942.5,,,,750.0,1100.0,242.0,False
917,ABRAMOWICE-PULAWY,3.1799,23.28,0.00015020660000000002,55.3,,"LINESTRING (22.58402194850468 51.19630498107735, 21.98928904264888 51.4538001084897)",170249563,88544449,19T1100000067179,PSE,ABRAMOWICE,PULAWY,220,995.0,942.5,890.0,942.5,,,,750.0,1100.0,242.0,False
918,MOKRE-ZAMOSC,1.4617,9.7284,6.34091e-05,23.2,,"LINESTRING (23.14775823108385 50.69844859276417, 23.29284043762008 50.716733403026254)",170368942,173613665,19T000000006422G,PSE,MOKRE,ZAMOSC,220,895.0,847.5,800.0,847.5,,,,675.0,990.0,217.8,False
919,CHELM-MOKRE,3.388,24.868,0.0001670248,60.3,,"LINESTRING (23.43955918731897 51.15826494421793, 23.14775823108385 50.69844859276417)",194903381,170368942,19T1100000067195,PSE,CHELM,MOKRE,220,600.0,600.0,600.0,600.0,,,,475.0,600.0,132.0,False
920,CHELM-MOKRE,3.388,24.868,0.0001670248,60.3,,"LINESTRING (23.43955918731897 51.15826494421793, 23.14775823108385 50.69844859276417)",194903381,170368942,19T1100000067195,PSE,CHELM,MOKRE,220,600.0,600.0,600.0,600.0,,,,475.0,600.0,132.0,False
921,POLANIEC-CHMIELOW,1.5924,12.129,9.07025e-05,30.7,,"LINESTRING (21.331951681625576 50.44263019862361, 21.671551785693183 50.50415403072723)",199098053T,191352746,19T110000006721I,PSE,POLANIEC,CHMIELOW,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
922,POLANIEC-CHMIELOW,1.5924,12.129,9.07025e-05,30.7,,"LINESTRING (21.331951681625576 50.44263019862361, 21.671551785693183 50.50415403072723)",199098053T,191352746,19T110000006721I,PSE,POLANIEC,CHMIELOW,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
923,BOGUCHWALA-CHMIELOW,3.8188,28.401,0.0001856405,67.9,,"LINESTRING (21.93287743475052 49.99408092735244, 21.671551785693183 50.50415403072723)",198635989,191352746,19T110000006723E,PSE,BOGUCHWALA,CHMIELOW,220,900.0,900.0,900.0,900.0,,,,805.0,1170.0,257.4,False
924,BOGUCHWALA-CHMIELOW,3.8188,28.401,0.0001856405,67.9,,"LINESTRING (21.93287743475052 49.99408092735244, 21.671551785693183 50.50415403072723)",198635989,191352746,19T110000006723E,PSE,BOGUCHWALA,CHMIELOW,220,900.0,900.0,900.0,900.0,,,,805.0,1170.0,257.4,False
925,CHMIELOW-POLANIEC,2.7007,19.66,0.0001341116,49.4,,"LINESTRING (21.671551785693183 50.50415403072723, 21.331951681625576 50.44263019862361)",191352746,199098053T,19T110000006725A,PSE,CHMIELOW,POLANIEC,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
926,CHMIELOW-POLANIEC,2.7007,19.66,0.0001341116,49.4,,"LINESTRING (21.671551785693183 50.50415403072723, 21.331951681625576 50.44263019862361)",191352746,199098053T,19T110000006725A,PSE,CHMIELOW,POLANIEC,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
927,CHMIELOW-STALOWA WOLA,2.7394,20.551,0.0001307025,48.7,,"LINESTRING (21.671551785693183 50.50415403072723, 22.07750066860762 50.55529632467815)",191352746,726776987,19T1100000067276,PSE,CHMIELOW,STALOWA WOLA,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
928,CHMIELOW-STALOWA WOLA,2.7394,20.551,0.0001307025,48.7,,"LINESTRING (21.671551785693183 50.50415403072723, 22.07750066860762 50.55529632467815)",191352746,726776987,19T1100000067276,PSE,CHMIELOW,STALOWA WOLA,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
929,KOZIENICE-ROZKI,2.9911,21.069,0.00015803720000000002,53.1,,"LINESTRING (21.455742467284548 51.66246102784337, 21.04642013923629 51.33802978021922)",173582810T,189851841,19T1100000067292,PSE,KOZIENICE,ROZKI,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
930,KOZIENICE-ROZKI,2.9911,21.069,0.00015803720000000002,53.1,,"LINESTRING (21.455742467284548 51.66246102784337, 21.04642013923629 51.33802978021922)",173582810T,189851841,19T1100000067292,PSE,KOZIENICE,ROZKI,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
931,KOZIENICE-ROZKI,2.9911,21.069,0.00015803720000000002,53.1,,"LINESTRING (21.455742467284548 51.66246102784337, 21.04642013923629 51.33802978021922)",173582810T,189851841,19T110000006731F,PSE,KOZIENICE,ROZKI,220,645.0,587.5,530.0,587.5,,,,370.0,760.0,167.2,False
932,KOZIENICE-ROZKI,2.9911,21.069,0.00015803720000000002,53.1,,"LINESTRING (21.455742467284548 51.66246102784337, 21.04642013923629 51.33802978021922)",173582810T,189851841,19T110000006731F,PSE,KOZIENICE,ROZKI,220,645.0,587.5,530.0,587.5,,,,370.0,760.0,167.2,False
933,KIELCE-ROZKI,6.021,31.499,0.0001869421,72.2,,"LINESTRING (20.41507740455554 50.89982876670864, 21.04642013923629 51.33802978021922)",199098050T,189851841,19T110000006733B,PSE,KIELCE,ROZKI,220,828.0,784.5,741.0,784.5,,,,626.0,915.0,201.3,False
934,KIELCE-ROZKI,6.021,31.499,0.0001869421,72.2,,"LINESTRING (20.41507740455554 50.89982876670864, 21.04642013923629 51.33802978021922)",199098050T,189851841,19T110000006733B,PSE,KIELCE,ROZKI,220,828.0,784.5,741.0,784.5,,,,626.0,915.0,201.3,False
935,KIELCE-RADKOWICE,1.1906,8.8378,5.78099e-05,21.1,,"LINESTRING (20.41507740455554 50.89982876670864, 20.5221169377679 50.78774967411353)",199098050T,199098055,19T1100000067357,PSE,KIELCE,RADKOWICE,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
936,KIELCE-RADKOWICE,1.1906,8.8378,5.78099e-05,21.1,,"LINESTRING (20.41507740455554 50.89982876670864, 20.5221169377679 50.78774967411353)",199098050T,199098055,19T1100000067357,PSE,KIELCE,RADKOWICE,220,830.0,755.0,680.0,755.0,,,,475.0,980.0,215.6,False
937,KIELCE-KIELCE PIASKI,1.1713,7.41,4.64669e-05,17.2,,"LINESTRING (20.41507740455554 50.89982876670864, 20.638267770805463 50.90471832201408)",199098050T,228154083,19T1100000067373,PSE,KIELCE,KIELCE PIASKI,220,720.0,720.0,720.0,720.0,,,,675.0,720.0,158.4,False
938,KIELCE-KIELCE PIASKI,1.1713,7.41,4.64669e-05,17.2,,"LINESTRING (20.41507740455554 50.89982876670864, 20.638267770805463 50.90471832201408)",199098050T,228154083,19T1100000067373,PSE,KIELCE,KIELCE PIASKI,220,720.0,720.0,720.0,720.0,,,,675.0,720.0,158.4,False
939,KIELCE PIASKI-RADKOWICE,1.1858,8.8185,6.17355e-05,21.0,,"LINESTRING (20.638267770805463 50.90471832201408, 20.5221169377679 50.78774967411353)",228154083,199098055,19T110000006740E,PSE,KIELCE PIASKI,RADKOWICE,220,1060.0,1005.0,950.0,1005.0,,,,730.0,1170.0,257.4,False
940,KIELCE PIASKI-RADKOWICE,1.1858,8.8185,6.17355e-05,21.0,,"LINESTRING (20.638267770805463 50.90471832201408, 20.5221169377679 50.78774967411353)",228154083,199098055,19T110000006740E,PSE,KIELCE PIASKI,RADKOWICE,220,1060.0,1005.0,950.0,1005.0,,,,730.0,1170.0,257.4,False
941,WIELOPOLE-KEDZIERZYN,2.3619,16.272,0.00012316119999999998,41.9,,"LINESTRING (18.541038368045708 50.12301278797003, 18.25422389033667 50.317141030079824)",139452056T,185459155,19T000000000469K,PSE,WIELOPOLE,KEDZIERZYN,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
942,LAGISZA-BLACHOWNIA,5.2901,28.401,0.0001744421,66.1,,"LINESTRING (19.141070938896583 50.35215116734192, 18.29380632473742 50.35908850899073)",66161634T,185454704,19T110000006742A,PSE,LAGISZA,BLACHOWNIA,220,645.0,587.5,530.0,587.5,,,,370.0,760.0,167.2,False
943,LAGISZA-BLACHOWNIA,5.2901,28.401,0.0001744421,66.1,,"LINESTRING (19.141070938896583 50.35215116734192, 18.29380632473742 50.35908850899073)",66161634T,185454704,19T110000006742A,PSE,LAGISZA,BLACHOWNIA,220,645.0,587.5,530.0,587.5,,,,370.0,760.0,167.2,False
944,KATOWICE-LAGISZA,0.939,6.8486,4.6074399999999994e-05,16.7,,"LINESTRING (19.05423240800362 50.2644010526001, 19.141070938896583 50.35215116734192)",29139402,66161634T,19T1100000067446,PSE,KATOWICE,LAGISZA,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
945,KATOWICE-LAGISZA,0.939,6.8486,4.6074399999999994e-05,16.7,,"LINESTRING (19.05423240800362 50.2644010526001, 19.141070938896583 50.35215116734192)",29139402,66161634T,19T1100000067446,PSE,KATOWICE,LAGISZA,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
946,SKAWINA-KLIKOWA,7.652,40.249,0.0002366529,91.8,,"LINESTRING (19.805877518997622 49.97486709403059, 20.94501449745567 50.06379347170648)",189501431T,191035265,19T1100000067462,PSE,SKAWINA,KLIKOWA,220,825.0,782.5,740.0,782.5,,,,625.0,910.0,200.2,False
947,POREBA-CZECZOT,1.0406,7.168,5.1942100000000005e-05,18.1,,"LINESTRING (19.273323035917063 50.00072414477518, 19.104863439664094 50.01815818403893)",135598292,291375946,19T1100000067470,PSE,POREBA,CZECZOT,220,895.0,847.5,800.0,847.5,,,,675.0,990.0,217.8,False
948,BLACHOWNIA-WIELOPOLE,2.8701,19.81,0.0001490702,50.8,,"LINESTRING (18.29380632473742 50.35908850899073, 18.541038368045708 50.12301278797003)",185454704,139452056T,19T000000000482S,PSE,BLACHOWNIA,WIELOPOLE,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
949,JOACHIMOW-LOSNICE,1.8876,13.779,9.29339e-05,33.5,,"LINESTRING (19.31664465190049 50.7600330919747, 19.461943411466454 50.49680073184133)",241842600T,153838553,19T110000006748Z,PSE,JOACHIMOW,LOSNICE,220,1005.0,947.5,890.0,947.5,,,,735.0,1120.0,246.4,False
950,BYCZYNA-SKAWINA,3.9688,20.822,0.0001315702,47.7,,"LINESTRING (19.29211972431964 50.16377749744904, 19.805877518997622 49.97486709403059)",133537926T,189501431T,19T110000006440Q,PSE,BYCZYNA,SKAWINA,220,825.0,782.5,740.0,782.5,,,,625.0,910.0,200.2,False
951,BYCZYNA-SKAWINA,3.9688,20.822,0.0001315702,47.7,,"LINESTRING (19.29211972431964 50.16377749744904, 19.805877518997622 49.97486709403059)",133537926T,189501431T,19T110000006441O,PSE,BYCZYNA,SKAWINA,220,825.0,782.5,740.0,782.5,,,,625.0,910.0,200.2,False
952,BUJAKOW-BYCZYNA,2.5023,18.808,0.0001232851,44.4,,"LINESTRING (19.212740272336344 49.84240724337552, 19.29211972431964 50.16377749744904)",44389929,133537926T,19T000000000338Z,PSE,BUJAKOW,BYCZYNA,220,1060.0,1005.0,950.0,1005.0,,,,805.0,1170.0,257.4,False
953,BIERUN-BYCZYNA,1.089,6.8922,5.42562e-05,16.6,,"LINESTRING (19.169461941298948 50.08609308705204, 19.29211972431964 50.16377749744904)",255232597,133537926T,19T1100000064595,PSE,BIERUN,BYCZYNA,220,825.0,782.5,740.0,782.5,,,,625.0,910.0,200.2,False
954,BYCZYNA-POREBA,2.0909,13.6,0.0001010537,33.4,,"LINESTRING (19.29211972431964 50.16377749744904, 19.273323035917063 50.00072414477518)",133537926T,135598292,19T110000006460K,PSE,BYCZYNA,POREBA,220,895.0,847.5,800.0,847.5,,,,675.0,990.0,217.8,False
955,BIERUN-KOMOROWICE,5.4305,34.238,0.0002390702,84.5,,"LINESTRING (19.169461941298948 50.08609308705204, 19.05330527978685 49.86220143567606)",255232597,98634956,19T110000006749X,PSE,BIERUN,KOMOROWICE,220,645.0,587.5,530.0,587.5,,,,370.0,760.0,167.2,False
956,SIERSZA-LUBOCZA,2.9088,20.401,0.0001485744,51.7,,"LINESTRING (19.464738003934208 50.20892061436368, 20.098810989292296 50.09585773250034)",9399771,87667718,19T110000006750B,PSE,SIERSZA,LUBOCZA,220,1005.0,947.5,890.0,947.5,,,,735.0,1120.0,246.4,False
957,SIERSZA-LUBOCZA,2.9088,20.401,0.0001485744,51.7,,"LINESTRING (19.464738003934208 50.20892061436368, 20.098810989292296 50.09585773250034)",9399771,87667718,19T1100000067519,PSE,SIERSZA,LUBOCZA,220,1005.0,947.5,890.0,947.5,,,,735.0,1120.0,246.4,False
958,KLIKOWA-LUBOCZA,5.6676,30.4,0.0001820248,69.9,,"LINESTRING (20.94501449745567 50.06379347170648, 20.098810989292296 50.09585773250034)",191035265,87667718,19T1100000067527,PSE,KLIKOWA,LUBOCZA,220,790.0,745.0,700.0,745.0,,,,580.0,880.0,193.6,False
959,ANIOLOW-JOACHIMOW,1.0116,6.292,4.13636e-05,15.1,,"LINESTRING (19.142315800066907 50.832052958127285, 19.31664465190049 50.7600330919747)",216060722,241842600T,19T1100000067535,PSE,ANIOLOW,JOACHIMOW,220,705.0,642.5,580.0,642.5,,,,405.0,830.0,182.6,False
960,JOACHIMOW-HUTA CZESTOCHOWA,0.6679,4.7916,3.27273e-05,11.8,,"LINESTRING (19.31664465190049 50.7600330919747, 19.16829759823186 50.776014765586616)",241842600T,224727316,19T1100000067543,PSE,JOACHIMOW,HUTA CZESTOCHOWA,220,1120.0,1075.0,1030.0,1075.0,,,,910.0,1210.0,266.2,False
