name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom
777545899,-0.0868719250040295,44.71393229881912,FR,RTE,Polygon,Sauveterre de Guyenne,FR,225000,Terega,,,SAUVETERRE-DE-GUYENNE,POINT (-0.0868719250040295 44.71393229881912),False,220.0
265745327,7.31897431122526,43.7471745555379,FR,RTE,Polygon,Poste électrique de Trinité Victor,FR,225000;63000;20000,RTE,,,"TRINITE-VICTOR, MENTON/TRINITE VICTOR",POINT (7.31897431122526 43.7471745555379),False,220.0
688244185,6.576878034699406,45.20172059336499,FR,RTE,Polygon,Super Bissorte,FR,400000,EDF,,,SUPER-BISSORTE,POINT (6.576878034699406 45.20172059336499),False,400.0
85196424,1.7843974624570051,50.903313258925145,FR,RTE,Polygon,Poste électrique des Mandarins,FR,400000;225000;90000,RTE,,,"MANDARINS, TR 400/225kV 761 MANDARINS, TR 400/225kV 763 MANDARINS",POINT (1.7843974624570051 50.903313258925145),False,400.0
147056883,5.766457767251668,43.70168527649226,FR,RTE,Polygon,Poste électrique de Tore Supra,FR,400000,RTE,,, T.SUP / PRION - TAVEL,POINT (5.766457767251668 43.70168527649226),False,400.0
82715808,2.907250606292871,48.98407286105671,FR,RTE,Polygon,Poste électrique de Chambry,FR,400000;63000,RTE,,,CHAMBRY,POINT (2.907250606292871 48.98407286105671),False,400.0
84603564,4.9279697619892,45.01921084476488,FR,RTE,Polygon,Poste électrique de Beaumont Monteux,FR,400000;225000;63000,RTE,,,"BEAUMONT-MONTEUX, TR 400/225kV 761 BEAUMONT-MONTEUX, TR 400/225kV 762 BEAUMONT-MONTEUX",POINT (4.9279697619892 45.01921084476488),False,400.0
118216358,2.8409705175592808,49.43495128676207,FR,RTE,Polygon,Poste électrique de Compiègne,FR,225000;63000,RTE,,,COMPIEGNE,POINT (2.8409705175592808 49.43495128676207),False,220.0
120945065,5.950897916104532,48.18998915596688,FR,RTE,Polygon,Poste électrique de Vittel,FR,225000;63000;20000,RTE,,,VITTEL,POINT (5.950897916104532 48.18998915596688),False,220.0
121101846,4.177372105845773,44.13783019084949,FR,RTE,Polygon,Poste électrique de Viradel,FR,225000;63000,RTE,,,VIRADEL,POINT (4.177372105845773 44.13783019084949),False,220.0
138973246,1.5967756894832976,47.191767840167046,FR,RTE,Polygon,Poste électrique de Varennes-Sur-Fouzon,FR,225000;90000,RTE,,,VARENNES (-SUR-FOUZON),POINT (1.5967756894832976 47.191767840167046),False,220.0
90842395,7.191599545888107,43.80309836528222,FR,RTE,Polygon,Poste électrique de Le Broc-Carros,FR,400000;225000,RTE,,,"BROC-CARROS (LE), TR 400/225kV 761 BROC-CARROS (LE), TR 400/225kV 762 BROC-CARROS (LE)",POINT (7.191599545888107 43.80309836528222),False,400.0
147581012,-0.4291161612686218,42.98433169073965,FR,RTE,Polygon,Le Hourat,FR,225000,RTE,,,HOURAT (LE),POINT (-0.4291161612686218 42.98433169073965),False,220.0
98390525,3.4791721918917893,48.09775596894554,FR,RTE,Polygon,Poste électrique de Villechétive,FR,400000;25000,RTE,,,VILLECHETIVE,POINT (3.4791721918917893 48.09775596894554),False,400.0
105840884,-0.5512377637498569,45.01043482790016,FR,RTE,Polygon,Poste électrique du Marquis,FR,400000;225000;63000,RTE,,,"MARQUIS (LE), TR 400/225kV 761 MARQUIS (LE), TR 400/225kV 762 MARQUIS (LE), TR 400/225kV 763 MARQUIS (LE), TR 400/225kV 764 MARQUIS (LE)",POINT (-0.5512377637498569 45.01043482790016),False,400.0
147394013,-3.871901727025839,48.52641023998231,FR,RTE,Polygon,Poste électrique de Pleyber-Christ,FR,225000;63000,RTE,,,PLEYBER-CHRIST,POINT (-3.871901727025839 48.52641023998231),False,220.0
34349978,0.2954147464295613,49.47558387296401,FR,RTE,Polygon,Poste électrique de Sandouville,FR,225000;90000,RTE,,,SANDOUVILLE,POINT (0.2954147464295613 49.47558387296401),False,220.0
247427865,0.5512093847308192,49.48226009037452,FR,RTE,Polygon,Poste électrique de Port-Jérôme,FR,225000,RTE,,,PORT-JEROME,POINT (0.5512093847308192 49.48226009037452),False,220.0
273536873,6.791300772857408,45.61965627694957,FR,RTE,Polygon,Poste électrique de Malgovert,FR,225000;63000,RTE,,,MALGOVERT,POINT (6.791300772857408 45.61965627694957),False,220.0
86260099,1.5979801750130382,47.71189595716534,FR,RTE,Polygon,Poste électrique du Verger,FR,400000,RTE,,,VERGER,POINT (1.5979801750130382 47.71189595716534),False,400.0
63213632,2.376256207172935,48.875564615183336,FR,RTE,Polygon,Poste électrique des Buttes-Chaumont,FR,225000;20000,Enedis,,,BUTTES-CHAUMONT,POINT (2.376256207172935 48.875564615183336),False,220.0
299860588,2.5188670201407555,48.86538235980712,FR,RTE,Polygon,Poste électrique de Plaisance,FR,225000,RTE,,,PLAISANCE,POINT (2.5188670201407555 48.86538235980712),False,220.0
137191333,3.065712330501148,45.88953430629293,FR,RTE,Polygon,Poste électrique de Volvic,FR,225000;63000;20000,RTE,,,VOLVIC,POINT (3.065712330501148 45.88953430629293),False,220.0
145289725,4.049265824744523,49.91587333435246,FR,RTE,Polygon,Poste électrique de Buire,FR,225000,RTE,,,BUIRE,POINT (4.049265824744523 49.91587333435246),False,220.0
100087916,5.83230924946302,43.69090243594689,FR,RTE,Polygon,Poste électrique de Boutre,FR,400000;225000,RTE,,,"BOUTRE, TR 400/225kV 761 BOUTRE, TR 400/225kV 762 BOUTRE",POINT (5.83230924946302 43.69090243594689),False,400.0
118133062,4.782332969298646,45.57566719280125,FR,RTE,Polygon,Poste électrique de Givors Bans,FR,225000;63000;20000,RTE,,,GIVORS-BANS,POINT (4.782332969298646 45.57566719280125),False,220.0
89034196,1.741466529809091,48.93301538081492,FR,RTE,Polygon,Poste électrique de Mézerolles,FR,400000;225000,RTE,,,"MEZEROLLES, TR 400/225kV 761 MEZEROLLES, TR 400/225kV 762 MEZEROLLES, TR 400/225kV 763 MEZEROLLES, TR 400/225kV 764 MEZEROLLES",POINT (1.741466529809091 48.93301538081492),False,400.0
146695955,-4.193367303658039,48.44395782659024,FR,RTE,Polygon,Poste électrique de La Martyre,FR,400000;225000,RTE,,,"MARTYRE (LA), TR 400/225kV 761 MARTYRE (LA), TR 400/225kV 762 MARTYRE (LA)",POINT (-4.193367303658039 48.44395782659024),False,400.0
105783300,1.620889662804567,46.45818701298623,FR,RTE,Polygon,Poste Électrique d'Éguzon,FR,400000,RTE,,Multiple matches,"EGUZON, TR 400/225kV 761 EGUZON, TR 400/225kV 762 EGUZON",POINT (1.620889662804567 46.45818701298623),False,400.0
111458307,-0.8874731635478703,44.01307996889373,FR,RTE,Polygon,Poste électrique de Cantegrit,FR,400000;225000;63000,RTE,,,"CANTEGRIT, TR 400/225kV 761 CANTEGRIT, TR 400/225kV 762 CANTEGRIT",POINT (-0.8874731635478703 44.01307996889373),False,400.0
34398164,0.1803828398352792,49.49523789300405,FR,RTE,Polygon,Poste électrique du Pont-Sept,FR,225000;90000;20000,RTE,,,PONT-SEPT,POINT (0.1803828398352792 49.49523789300405),False,220.0
119048154,0.993190525125046,49.350505862241896,FR,RTE,Polygon,Poste électrique de Grand-Couronne,FR,225000,RTE,,,GRAND-COURONNE,POINT (0.993190525125046 49.350505862241896),False,220.0
101086962,2.678858625842236,48.72873808858367,FR,RTE,Polygon,Poste électrique de Cossigny,FR,225000;63000,RTE,,,COSSIGNY,POINT (2.678858625842236 48.72873808858367),False,220.0
129628306,4.73686751471294,49.752781813943066,FR,RTE,Polygon,Poste électrique de Mohon,FR,63000;225000,RTE,,,MOHON,POINT (4.73686751471294 49.752781813943066),False,220.0
82805188,4.240553176727981,49.20151866320356,FR,RTE,Polygon,Poste électrique de Vesle,FR,400000;225000,RTE,,,"VESLE, TR 400/225kV 762 VESLE, TR 400/225kV 763 VESLE",POINT (4.240553176727981 49.20151866320356),False,400.0
41829825,2.870334006906204,47.50657563574972,FR,RTE,Polygon,Poste électrique de Gauglin,FR,400000,RTE,,,GAUGLIN,POINT (2.870334006906204 47.50657563574972),False,400.0
580568888,1.8284427499373328,50.01096244619189,FR,RTE,Polygon,Poste électrique de Limeux,FR,400000;225000,RTE,,,"LIMEUX, TR 400/225kV 761 LIMEUX",POINT (1.8284427499373328 50.01096244619189),False,400.0
549010403,5.366428652928107,43.3219616628113,FR,RTE,Polygon,ARENC,FR,225000,RTE,,,ARENC,POINT (5.366428652928107 43.3219616628113),False,220.0
85827398,1.0100612505540805,49.48313439694984,FR,RTE,Polygon,Poste électrique de La Vaupalière,FR,400000;225000;90000;20000,RTE,,,"VAUPALIERE (LA), TR 400/225kV 762 VAUPALIERE (LA), TR 400/225kV 763 VAUPALIERE (LA), TR 400/225kV 764 VAUPALIERE (LA)",POINT (1.0100612505540805 49.48313439694984),False,400.0
99722046,-0.1143216931660412,47.207930982553314,FR,RTE,Polygon,Poste électrique de Distré,FR,400000;22500;90000,RTE,,,"DISTRE, TR 400/225kV 760 DISTRE, TR 400/225kV 762 DISTRE, TR 400/225kV 765 DISTRE, TR 400/225kV 766 DISTRE",POINT (-0.1143216931660412 47.207930982553314),False,400.0
125721667,4.906080987140903,45.716396774150745,FR,RTE,Polygon,Poste électrique de Vénissieux,FR,225000,RTE,,,VENISSIEUX,POINT (4.906080987140903 45.716396774150745),False,220.0
530490670,5.431688226984515,43.337700320067725,FR,RTE,Polygon,Poste source de Chateau-Gombert,FR,225000,Enedis,,,CHATEAU-GOMBERT,POINT (5.431688226984515 43.337700320067725),False,220.0
1356938112,2.2126332,44.9443344,FR,RTE,Point,,FR,225000,,,Y-junction at 34.39 km from the station,PIQUAGE A SAINT GERONS,POINT (2.2126332 44.9443344),False,220.0
56585982,5.900736782330928,45.59025633230847,FR,RTE,Polygon,Poste électrique de Bissy,FR,225000;63000,RTE,,,BISSY,POINT (5.900736782330928 45.59025633230847),False,220.0
82837097,2.8042473138498654,42.73229026891503,FR,RTE,Polygon,Poste électrique de Baixas,FR,400000;225000;63000,RTE,,,"BAIXAS, TR 400/225kV 761 BAIXAS, TR 400/225kV 762 BAIXAS, TR 400/225kV 763 BAIXAS",POINT (2.8042473138498654 42.73229026891503),False,400.0
125495792,3.800328765086929,45.045110306095616,FR,RTE,Polygon,Poste électrique de Sanssac l'église,FR,225000,RTE,,,SANSSAC (L'EGLISE),POINT (3.800328765086929 45.045110306095616),False,220.0
95209542,5.654585932782088,46.39345430435083,FR,RTE,Polygon,Poste électrique de Vouglans,FR,225000,RTE,,,VOUGLANS,POINT (5.654585932782088 46.39345430435083),False,220.0
147394018,2.716299702811852,47.99402813872725,FR,RTE,Polygon,Poste électrique de Villemandeur,FR,225000;90000;20000,RTE,,,VILLEMANDEUR,POINT (2.716299702811852 47.99402813872725),False,220.0
146534501,3.3267038550789256,49.65394243421605,FR,RTE,Polygon,Poste électrique de Beautor,FR,225000,RTE,,,BEAUTOR (POSTE),POINT (3.3267038550789256 49.65394243421605),False,220.0
86342772,2.5350759373560265,47.74701382830569,FR,RTE,Polygon,Poste électrique de Tabarderie,FR,400000;225000,RTE,,,"TABARDERIE, TR 400/225kV 761 TABARDERIE, TR 400/225kV 762 TABARDERIE",POINT (2.5350759373560265 47.74701382830569),False,400.0
84485792,4.761172826950246,45.4093380901188,FR,RTE,Polygon,Poste électrique Pivoz-Courdier,FR,400000,RTE,,,PIVOZ-CORDIER,POINT (4.761172826950246 45.4093380901188),False,400.0
158232795,2.513721315563477,48.943972528564416,FR,RTE,Polygon,Poste électrique Primevères,FR,225000;20000,RTE,,,PRIMEVERES,POINT (2.513721315563477 48.943972528564416),False,220.0
88689866,2.252983955880884,43.62310871433727,FR,RTE,Polygon,Poste électrique de Gourjade,FR,225000;63000;20000,RTE,,,GOURJADE,POINT (2.252983955880884 43.62310871433727),False,220.0
147056882,6.112514483612776,48.61077327094222,FR,RTE,Polygon,Poste électrique de Neuves Maisons,FR,400000,RTE,,,NEUVES-MAISONS,POINT (6.112514483612776 48.61077327094222),False,400.0
105913465,0.8228435543876993,44.1026278677066,FR,RTE,Polygon,Poste électrique de Donzac,FR,400000;225000,RTE,,,"DONZAC, TR 400/225kV 762 DONZAC",POINT (0.8228435543876993 44.1026278677066),False,400.0
147174246,5.071219616761605,43.52762470069243,FR,RTE,Polygon,Poste électrique de Saint-Chamas,FR,250000;225000,RTE,,,ST-CHAMAS,POINT (5.071219616761605 43.52762470069243),False,220.0
146360237,0.5565826282242904,48.74285801370215,FR,RTE,Polygon,Poste électrique d’Aube,FR,225000;90000,RTE,,,AUBE,POINT (0.5565826282242904 48.74285801370215),False,220.0
103921705,4.703382185628214,44.08635273282654,FR,RTE,Polygon,Poste électrique de L'Ardoise,FR,225000;63000,RTE,,,ARDOISE (L ),POINT (4.703382185628214 44.08635273282654),False,220.0
480525512,-1.887167821649732,46.78451998713763,FR,RTE,Polygon,Poste électrique de Soullans,FR,225000,RTE,,,SOULLANS,POINT (-1.887167821649732 46.78451998713763),False,220.0
75509664,2.8210869475543765,46.30583191927753,FR,RTE,Polygon,Poste électrique de Montvicq,FR,225000;63000,RTE,,,MONTVICQ,POINT (2.8210869475543765 46.30583191927753),False,220.0
95810878,5.699779959520621,45.180166541487296,FR,RTE,Polygon,Pariset,FR,225000,RTE,,,PARISET,POINT (5.699779959520621 45.180166541487296),False,220.0
148059535,2.8004278498205664,49.69417817802109,FR,RTE,Polygon,Poste électrique de Roye,FR,225000,RTE,,,ROYE,POINT (2.8004278498205664 49.69417817802109),False,220.0
86297273,2.384860674333359,48.08907307951191,FR,RTE,Polygon,Poste électrique du Gâtinais,FR,400000;90000,RTE,,,GATINAIS,POINT (2.384860674333359 48.08907307951191),False,400.0
38073132,-1.1204308211663196,46.176329265846746,FR,RTE,Polygon,Poste électrique de Beaulieu,FR,225000;90000;20000,RTE,,,BEAULIEU,POINT (-1.1204308211663196 46.176329265846746),False,220.0
85877326,-1.2603461102393592,48.56372878938411,FR,RTE,Polygon,Poste électrique de Launay,FR,400000;225000;90000,RTE,,,"LAUNAY, TR 400/225kV 763 LAUNAY",POINT (-1.2603461102393592 48.56372878938411),False,400.0
159167277,6.163036729368158,46.87190152579085,FR,RTE,Polygon,Poste électrique de Frasne,FR,400000;225000;63000,RTE,,,"FRASNE, TR 400/225kV 761 FRASNE",POINT (6.163036729368158 46.87190152579085),False,400.0
85273680,2.938161109773351,49.65763875296653,FR,RTE,Polygon,Poste électrique de Laténa,FR,400000;225000,RTE,,,"LATENA, TR 400/225kV 761 LATENA, TR 400/225kV 762 LATENA, TR 400/225kV 763 LATENA",POINT (2.938161109773351 49.65763875296653),False,400.0
130017468,3.2784607817763303,48.09467553968944,FR,RTE,Polygon,Poste électrique de Rousson,FR,225000;63000,RTE,,,ROUSSON,POINT (3.2784607817763303 48.09467553968944),False,220.0
90032133,7.683645221900067,48.53041161944246,FR,RTE,Polygon,Poste électrique de Graffenstaden,FR,225000,RTE,,,GRAFFENSTADEN,POINT (7.683645221900067 48.53041161944246),False,220.0
27951432,0.6946717949331713,47.48205015414608,FR,RTE,Polygon,Poste électrique de Chanceaux,FR,400000,RTE,,,CHANCEAUX,POINT (0.6946717949331713 47.48205015414608),False,400.0
100021432,-1.482079415231152,47.18185771126996,FR,RTE,Polygon,Poste électrique de Vertou,FR,225000;90000,RTE,,,VERTOU,POINT (-1.482079415231152 47.18185771126996),False,220.0
183266838,6.403399583267319,45.6932074235624,FR,RTE,Polygon,Poste électrique de Venthon,FR,42000;225000,RTE,,,VENTHON-POSTE,POINT (6.403399583267319 45.6932074235624),False,220.0
112342683,-1.8704371826262487,47.286145689086325,FR,RTE,Polygon,Poste électrique de Cordemais,FR,400000;225000,RTE,,,"CORDEMAIS-POSTE, TR 400/225kV 761 CORDEMAIS-POSTE, TR 400/225kV 763 CORDEMAIS-POSTE, TR 400/225kV 765 CORDEMAIS-POSTE, TR 400/225kV 769 CORDEMAIS-POSTE",POINT (-1.8704371826262487 47.286145689086325),False,400.0
26376870,3.7161638078665895,43.63265775919642,FR,RTE,Polygon,Poste électrique de Tamareau,FR,400000;225000,RTE,,,"TAMAREAU, TR 400/225kV 761 TAMAREAU, TR 400/225kV 762 TAMAREAU, TR 400/225kV 763 TAMAREAU",POINT (3.7161638078665895 43.63265775919642),False,400.0
85335661,2.7021133001425173,49.36070923687728,FR,RTE,Polygon,Poste électrique de La Herse,FR,400000;25000,SNCF Réseau,,,HERSE(LA),POINT (2.7021133001425173 49.36070923687728),False,400.0
34198056,1.8033191687367285,47.87560254679453,FR,RTE,Polygon,Poste électrique de Chaingy,FR,400000;225000;90000;20000,RTE,,,"CHAINGY, TR 400/225kV 761 CHAINGY, TR 400/225kV 762 CHAINGY",POINT (1.8033191687367285 47.87560254679453),False,400.0
85821243,1.930209965933576,49.28793447180031,FR,RTE,Polygon,Poste électrique de Remise,FR,400000;63000,RTE,,,"REMISE, TR 400/225kV 761 REMISE",POINT (1.930209965933576 49.28793447180031),False,400.0
61238361,-0.4748073148624446,46.306178476503405,FR,RTE,Polygon,Poste électrique de Saint-Florent,FR,225000;90000;20000,RTE,,,ST-FLORENT,POINT (-0.4748073148624446 46.306178476503405),False,220.0
137474877,2.1891499379736032,45.95366809032447,FR,RTE,Polygon,Poste d'Aubusson,FR,225000;63000,RTE,,,AUBUSSON,POINT (2.1891499379736032 45.95366809032447),False,220.0
118260050,2.2511,48.7886,FR,RTE,Polygon,Raie-Tortue,FR,225000,RTE,,"disused, hence not in the OSM list, but with tag “disused:power”",RAIE-TORTUE,POINT (2.2511 48.7886),False,220.0
125494395,3.6499616663240646,44.97343089091979,FR,RTE,Polygon,Poste électrique de Pratclaux,FR,225000;63000,RTE,,,PRATCLAUX,POINT (3.6499616663240646 44.97343089091979),False,220.0
406691575,7.517050194126643,47.65424206435122,FR,RTE,Polygon,Kembs,FR,225000,RTE,,,KEMBS,POINT (7.517050194126643 47.65424206435122),False,220.0
84476231,4.719314874723939,45.5428425356864,FR,RTE,Polygon,Poste électrique de Échalas,FR,400000;225000,RTE,,,"ECHALAS, TR 400/225kV 761 ECHALAS, TR 400/225kV 762 ECHALAS",POINT (4.719314874723939 45.5428425356864),False,400.0
118655802,4.795752931006543,50.087485487051175,FR,RTE,Polygon,Poste électrique de Chooz,FR,225000;63000,RTE,,Duplicated OSM name: 118655802 118655844 ,CHOOZ,POINT (4.795752931006543 50.087485487051175),False,220.0
86969390,3.975345320641938,49.236192430144186,FR,RTE,Polygon,Poste électrique de Ormes,FR,225000,RTE,,Multiple matches,ORMES,POINT (3.975345320641938 49.236192430144186),False,220.0
818615628,3.662200566766335,49.80888463688899,FR,RTE,Polygon,Le Hérie-la-Viéville,FR,225000,RTE,,,HERIE-LA-VIEVILLE (LE),POINT (3.662200566766335 49.80888463688899),False,220.0
117446401,0.1634846272013889,47.22425638733642,FR,RTE,Polygon,Poste électrique d'Avoine,FR,400000,RTE,,,"GRILLE-AVOINE, AVOINE, AVOINE (POSTE 400 KV), TR 400/225kV 761 AVOINE (POSTE 400 KV)",POINT (0.1634846272013889 47.22425638733642),False,400.0
101207712,6.136568761289745,44.57833833554754,FR,RTE,Polygon,Poste électrique de Grisolles,FR,225000;63000,RTE,,,GRISOLLES,POINT (6.136568761289745 44.57833833554754),False,220.0
823662702,5.258710282197206,45.79463285200765,FR,RTE,Polygon,Poste électrique Saint Vulbas Ouest,FR,400000,RTE,,,ST-VULBAS-OUEST,POINT (5.258710282197206 45.79463285200765),False,400.0
24849819,2.3200435726496216,48.55143580447808,FR,RTE,Polygon,Poste électrique de Cirolliers,FR,400000;225000,RTE,,,"CIROLLIERS, TR 400/225kV 761 CIROLLIERS, TR 400/225kV 762 CIROLLIERS, TR 400/225kV 763 CIROLLIERS",POINT (2.3200435726496216 48.55143580447808),False,400.0
35538714,2.4376763286329908,48.89450259734247,FR,RTE,Polygon,Poste électrique de Romainville,FR,225000,RTE,,,ROMAINVILLE,POINT (2.4376763286329908 48.89450259734247),False,220.0
105571340,-0.6059329950725928,45.67386039950993,FR,RTE,Polygon,Poste électrique de Préguillac,FR,400000;225000;90000,RTE,,,PREGUILLAC,POINT (-0.6059329950725928 45.67386039950993),False,400.0
133637359,5.553324870453022,45.32828939533823,FR,RTE,Polygon,Poste électrique de Moirans,FR,225000,RTE,,,MOIRANS,POINT (5.553324870453022 45.32828939533823),False,220.0
135314787,4.791391738240683,44.67464875775939,FR,RTE,Polygon,Poste électrique de Logis-Neuf,FR,225000;63000,RTE,,,LOGIS-NEUF,POINT (4.791391738240683 44.67464875775939),False,220.0
105652455,-0.6127250674572027,45.75132035858404,FR,RTE,Polygon,Poste électrique de Saintes,FR,225000;90000;20000,RTE,Poste de Lormont,,SAINTES,POINT (-0.6127250674572027 45.75132035858404),False,220.0
13260224,2.279066735326241,51.01230851308639,FR,RTE,MultiPolygon,Poste électrique de Grande-Synthe,FR,225000,RTE,,,GRANDE-SYNTHE,POINT (2.279066735326241 51.01230851308639),False,220.0
986793950,3.2597979801031456,43.35194900700593,FR,RTE,Polygon,Beziers Est,FR,225000,,,,BEZIERS-EST,POINT (3.2597979801031456 43.35194900700593),False,220.0
147581003,0.8223870396425619,49.45951932126926,FR,RTE,Polygon,Poste électrique de Yainville,FR,225000;90000,RTE,,,YAINVILLE,POINT (0.8223870396425619 49.45951932126926),False,220.0
130132975,7.382439775701784,47.76909311204256,FR,RTE,Polygon,Poste électrique de Île-Napoléon,FR,225000,RTE,,,ILE-NAPOLEON,POINT (7.382439775701784 47.76909311204256),False,220.0
114018928,4.583663510508438,43.82899443280962,FR,RTE,Polygon,Poste électrique des Jonquières,FR,400000;225000;63000,RTE,,,"JONQUIERES, TR 400/225kV 761 JONQUIERES, TR 400/225kV 762 JONQUIERES",POINT (4.583663510508438 43.82899443280962),False,400.0
62233233,2.261373531479266,48.93790144246663,FR,RTE,Polygon,Poste électrique de Fallou,FR,225000,RTE,,,FALLOU,POINT (2.261373531479266 48.93790144246663),False,220.0
