cluster_0,cluster_1,name_0,name_1,voltage_kv,egon_segments,egon_max_cables,egon_circuits,jao_single_hop,jao_multi_hop,jao_total_traversals,diff_vs_single,diff_vs_total,egon_length_km,cables_detail,sh_names,mh_names
osm_25557397,osm_43688805,Umspannwerk Großgartach,Umspannwerk Pulverdingen,380.0,1,6,2,2,0,2,0.0,0.0,28.6,[6],Grossgartach - Pulverdingen rt; Grossgartach - Pulverdingen ws,
osm_25786404,osm_41334805,Transnet BW Umspannwerk Hoheneck,Drehstromschaltwerk Neckarwestheim,220.0,1,3,1,0,0,0,,,13.4,[3],,
osm_25786404,spatial_35135,Transnet BW Umspannwerk Hoheneck,spatial_35135,220.0,1,3,1,0,0,0,,,0.6,[3],,
osm_25786404,spatial_40049,Transnet BW Umspannwerk Hoheneck,spatial_40049,220.0,1,3,1,0,0,0,,,1.6,[3],,
osm_25943440,osm_957746797,Elsen,Bechterdissen,380.0,1,3,1,2,0,2,-1.0,-1.0,30.5,[3],Bechterdissen - Elsen 2; Bechterdissen - Elsen 1,
osm_25943440,spatial_195,Elsen,spatial_195,380.0,1,3,1,0,2,2,,-1.0,42.2,[3],,Elsen - Twistetal 2; Elsen - Twistetal 1
osm_259561755,spatial_8504,Weingarten,spatial_8504,380.0,1,3,1,0,1,1,,0.0,18.1,[3],,Lambsheim - Weingarten LAMBSH W 
osm_25992879,spatial_659,Siersdorf,spatial_659,380.0,2,3,1,0,1,1,,0.0,6.9,"[3, 3]",,Oberzier - Siersdorf KIRCHB S 
osm_26245195,osm_5404079,Umspannwerk Ottenhofen,Hauptumspannwerk Föhring,380.0,2,3,1,0,0,0,,,34.7,"[3, 3]",,
osm_26245195,osm_77697810,Umspannwerk Ottenhofen,Isar,380.0,1,9,3,3,0,3,0.0,0.0,61.5,[9],Isar - Ottenhofen 444; Isar - Ottenhofen 443; Isar - Ottenhofen 446,
osm_26245195,spatial_13,Umspannwerk Ottenhofen,spatial_13,380.0,2,3,1,0,3,3,,-2.0,8.5,"[3, 3]",,Irsching - Ottenhofen 421; Oberbachern - Ottenhofen 462; Oberbachern - Ottenhofen 461
osm_26260052,osm_26403575,Umspannwerk Wendlingen,Netze BW Umspannwerk Bünzwangen,380.0,1,3,1,1,1,2,0.0,-1.0,11.0,[3],Buenzwangen - Wendlingen ge,Buenzwangen - Laichingen gn
osm_26260052,osm_26404600,Umspannwerk Wendlingen,Umspannwerk Laichingen,380.0,2,3,1,0,2,2,,-1.0,68.4,"[3, 3]",,Y-Hoheneck (-Dellmensingen - Voehringen) DONAU O ; Buenzwangen - Laichingen gn
osm_26260052,spatial_12061,Umspannwerk Wendlingen,spatial_12061,380.0,1,3,1,0,2,2,,-1.0,18.4,[3],,Metzingen - Wendlingen ge; Y-Hoheneck (-Herbertingen - Metzingen) sw
osm_26260052,spatial_39981,Umspannwerk Wendlingen,spatial_39981,380.0,1,3,1,0,0,0,,,4.0,[3],,
osm_26260052,spatial_8399,Umspannwerk Wendlingen,spatial_8399,380.0,2,3,1,0,4,4,,-3.0,6.0,"[3, 3]",,Y-Hoheneck (-Dellmensingen - Voehringen) DONAU O ; Altbach - Wendlingen bl; Endersbach - Wendlingen bl; Y-Hoheneck (-Herbertingen - Metzingen) sw
osm_26291794,spatial_2394,Station Rosenblumendelle,spatial_2394,380.0,1,3,1,1,1,2,0.0,-1.0,10.8,[3],Y-Rosenblumendelle (-Buescherhof - Karnap) BUESHR W ,Kusenhorst - Rosenblumendelle KUSENH 
osm_26383042,osm_39229429,Station Gütersloh,Station Hesseln,380.0,1,6,2,1,0,1,1.0,1.0,19.7,[6],Guetersloh - Hesseln OSNING O,
osm_26383042,osm_42560068,Station Gütersloh,Station Enniger,380.0,1,3,1,1,1,2,0.0,-1.0,28.9,[3],Y-Guetersloh (-Enniger - Uentrop) GUETER S ,Y-Guetersloh (-Gersteinwerk - Uentrop) GERSTE O 
osm_26383042,spatial_8058,Station Gütersloh,spatial_8058,380.0,1,3,1,0,2,2,,-1.0,23.1,[3],,Guetersloh - Bechterdissen SN2; Guetersloh - Bechterdissen SS1
osm_26404600,osm_41389594,Umspannwerk Laichingen,Dellmensingen,380.0,2,3,1,1,1,2,0.0,-1.0,47.8,"[3, 3]",Dellmensingen - Laichingen ws,Y-Hoheneck (-Dellmensingen - Voehringen) DONAU O 
osm_26404600,spatial_39981,Umspannwerk Laichingen,spatial_39981,380.0,1,3,1,0,0,0,,,30.2,[3],,
osm_26455019,osm_29420322,Voslapp,Inhausen,220.0,2,3,1,1,1,2,0.0,-1.0,3.8,"[3, 3]",Voslapp - Inhausen rot,Maade - Inhausen schwarz
osm_26472665,osm_26474759,Umspannwerk Wolmirstedt,Umspannwerk Helmstedt,380.0,1,3,1,2,0,2,-1.0,-1.0,48.3,[3],Helmstedt - Wolmirstedt 492; Helmstedt - Wolmirstedt 491,
osm_26472665,osm_27149550,Umspannwerk Wolmirstedt,Umspannwerk Wustermark,220.0,1,3,1,0,0,0,,,104.2,[3],,
osm_26472665,osm_32690742,Umspannwerk Wolmirstedt,Umspannwerk Klostermansfeld,380.0,2,3,1,1,1,2,0.0,-1.0,233.1,"[3, 3]",Wolmirstedt - Klostermansfeld 536,Lauchstädt - Wolmirstedt 535
osm_26472665,osm_33169401,Umspannwerk Wolmirstedt,Umspannwerk Stendal West,220.0,1,3,1,0,1,1,,0.0,37.3,[3],,Parchim/Süd - Wolmirstedt 332-322
osm_26472665,osm_33169401,Umspannwerk Wolmirstedt,Umspannwerk Stendal West,380.0,2,3,1,4,0,4,-3.0,-3.0,74.8,"[3, 3]",Stendal/West - Wolmirstedt 487; Stendal/West - Wolmirstedt 488; Stendal/West - Wolmirstedt 489; Stendal/West - Wolmirstedt 490,
osm_26472665,spatial_11836,Umspannwerk Wolmirstedt,spatial_11836,380.0,2,3,1,0,2,2,,-1.0,76.7,"[3, 3]",,Wolmirstedt - Förderstedt 437; Wolmirstedt - Förderstedt 438
osm_26472665,spatial_354,Umspannwerk Wolmirstedt,spatial_354,380.0,1,3,1,0,2,2,,-1.0,99.6,[3],,Wolmirstedt - Teufelsbruch 493; Wolmirstedt - Wustermark 494
osm_26474759,spatial_38378,Umspannwerk Helmstedt,spatial_38378,380.0,1,3,1,0,0,0,,,5.6,[3],,
osm_26593929,osm_26593935,Station Oberzier,Station Hambach,380.0,2,3,1,0,0,0,,,9.0,"[3, 3]",,
osm_26593929,osm_32675761,Station Oberzier,Station Dahlem,380.0,2,3,1,2,0,2,-1.0,-1.0,119.8,"[3, 3]",Y-Oberzier (-Dahlem - Rommersheim) SELHN O ; Y-Oberzier (-Dahlem - Niederstedem) SELHN W ,
osm_26593929,spatial_2495,Station Oberzier,spatial_2495,380.0,1,3,1,2,0,2,-1.0,-1.0,15.7,[3],Y-Oberzier (-Paffendorf - Sechtem) SECHTM N ; Y-Oberzier (-Paffendorf - Sechtem) SECHTM S ,
osm_26593929,spatial_37375,Station Oberzier,spatial_37375,380.0,1,3,1,0,0,0,,,14.3,[3],,
osm_26593929,spatial_39174,Station Oberzier,spatial_39174,380.0,1,3,1,0,0,0,,,0.6,[3],,
osm_26593929,spatial_659,Station Oberzier,spatial_659,380.0,1,3,1,0,1,1,,0.0,20.3,[3],,Oberzier - Siersdorf KIRCHB S 
osm_266684854,spatial_35026,Farge,spatial_35026,380.0,2,3,1,0,2,2,,-1.0,0.6,"[3, 3]",,Elsfleth/W - Farge gruen; Y-Alfstedt (-Farge - Dollern) blau
osm_26777313,spatial_2963,Station Ließem,spatial_2963,380.0,2,3,1,0,2,2,,-1.0,14.6,"[3, 3]",,Liessem - Sechtem LIESSM O ; Liessem - Weissenthurm WTHURM O 
osm_26814283,osm_42736239,Umspannwerk Oberjettingen,Umspannwerk Engstlatt,380.0,1,3,1,2,0,2,-1.0,-1.0,32.6,[3],Engstlatt - Oberjettingen ws; Y-Engstlatt (-Oberjettingen - Pulverdingen) rt,
osm_26814283,spatial_37607,Umspannwerk Oberjettingen,spatial_37607,380.0,1,3,1,0,2,2,,-1.0,15.4,[3],,Oberjettingen - Pulverdingen ws; Y-Pulverdingen (-Engstlatt - Oberjettingen) rt
osm_26927264,spatial_2495,Station Paffendorf,spatial_2495,380.0,1,3,1,2,0,2,-1.0,-1.0,10.5,[3],Y-Paffendorf (-Oberzier - Sechtem) SECHTM N ; Y-Paffendorf (-Oberzier - Sechtem) SECHTM S ,
osm_27124619,spatial_36391,Kiel-Süd,spatial_36391,220.0,1,3,1,0,0,0,,,13.5,[3],,
osm_27124619,spatial_3978,Kiel-Süd,spatial_3978,220.0,2,3,1,0,2,2,,-1.0,26.5,"[3, 3]",,Audorf/S - Kiel/S gelb/421; Kiel/W - Kiel/S blau
osm_27149550,osm_29331499,Umspannwerk Wustermark,Umspannwerk Thyrow,220.0,1,3,1,1,0,1,0.0,0.0,69.2,[3],Wustermark - Thyrow 526,
osm_27149550,osm_29331499,Umspannwerk Wustermark,Umspannwerk Thyrow,380.0,1,3,1,0,1,1,,0.0,68.9,[3],,Wustermark - Ragow 521-525
osm_27149550,osm_40621568,Umspannwerk Wustermark,Brandenburg-West,220.0,1,3,1,0,0,0,,,54.8,[3],,
osm_27149550,spatial_354,Umspannwerk Wustermark,spatial_354,380.0,1,3,1,0,2,2,,-1.0,4.8,[3],,Wolmirstedt - Wustermark 494; Wustermark - Teufelsbruch 498
osm_27149550,spatial_39215,Umspannwerk Wustermark,spatial_39215,220.0,1,3,1,0,0,0,,,0.2,[3],,
osm_27149550,spatial_625,Umspannwerk Wustermark,spatial_625,220.0,4,3,1,0,1,1,,0.0,2.1,"[3, 3, 3, 3]",,Hennigsdorf - Wustermark 295
osm_274603394,osm_851299584,Umspannstation Putlitz,Umspannwerk Putlitz Süd,380.0,1,3,1,0,1,1,,0.0,1.5,[3],,Putlitz/Süd - Perleberg - Putlitz 596
osm_274603394,spatial_1476,Umspannstation Putlitz,spatial_1476,380.0,2,3,1,0,1,1,,0.0,42.2,"[3, 3]",,Putlitz/Süd - Perleberg - Putlitz 596
osm_274609757,osm_963454861,Biblis B,Biblis A,380.0,1,6,2,0,0,0,,,0.8,[6],,
osm_274621059,osm_28227099,Umspannwerk Mehrum,Hallendorf,220.0,1,3,1,2,0,2,-1.0,-1.0,29.4,[3],Y-Hallendorf (-Mehrum - Gleidingen) 2; Mehrum - Hallendorf 1,
osm_274621059,osm_33042984,Umspannwerk Mehrum,Umspannwerk und Betriebszentrum Lehrte,220.0,2,3,1,2,0,2,-1.0,-1.0,29.5,"[3, 3]",Lehrte - Mehrum 1; Lehrte - Mehrum 2,
osm_274621059,osm_787265962,Umspannwerk Mehrum,Höver,220.0,1,3,1,0,0,0,,,14.8,[3],,
osm_274630377,spatial_11885,Würgassen,spatial_11885,380.0,2,3,1,0,1,1,,0.0,4.5,"[3, 3]",,Grohnde - Wuergassen 2
osm_275138524,spatial_5309,Schaltanlage Datteln 4,spatial_5309,380.0,1,3,1,0,2,2,,-1.0,7.2,[3],,Datteln - Mengede DATTLN O ; Datteln - Mengede DATTLN W 
osm_27646106,spatial_3978,Kiel West,spatial_3978,220.0,2,3,1,0,2,2,,-1.0,8.8,"[3, 3]",,Kiel/W - Kiel/S blau; Audorf/S - Kiel/W rot/422
osm_27646106,spatial_40270,Kiel West,spatial_40270,220.0,1,3,1,0,0,0,,,2.7,[3],,
osm_27739871,osm_28921360,Landesbergen,Umspannwerk Kraftwerk Robert Frank,220.0,2,6,2,0,5,5,,-3.0,2.4,"[3, 6]",,Landesbergen - Hannover/W 3; Landesbergen - Hannover/W 4; Lehrte - Landesbergen 1; Y-Wechold (-Landesbergen - Sottrum) rot/1; Y-Wechold (-Landesbergen - Sottrum) gelb/2
osm_27739871,spatial_39494,Landesbergen,spatial_39494,380.0,2,3,1,0,0,0,,,2.9,"[3, 3]",,
osm_27739871,spatial_8041,Landesbergen,spatial_8041,380.0,2,6,2,0,3,3,,-1.0,0.5,"[6, 3]",,Landesbergen - Ohlensehlen 1; Landesbergen - Ovenstaedt 4; Landesbergen - Sottrum 2
osm_27871140,osm_29374542,Station Dünnwald,Station Gremberghoven,220.0,1,3,1,2,0,2,-1.0,-1.0,7.8,[3],Duennwald - Gremberghoven MERHM O ; Duennwald - Gremberghoven MERHM W ,
osm_27919734,spatial_2233,Station Gohrpunkt,spatial_2233,220.0,1,3,1,0,0,0,,,8.1,[3],,
osm_27919734,spatial_3483,Station Gohrpunkt,spatial_3483,380.0,1,3,1,0,0,0,,,8.1,[3],,
osm_27919734,spatial_36300,Station Gohrpunkt,spatial_36300,220.0,2,3,1,0,3,3,,-2.0,15.8,"[3, 3]",,Rommerskirchen - St Peter FRIXHM S ; Osterath - St. Peter ZONS O ; Norf - Osterath ZONS W 
osm_27919734,spatial_36301,Station Gohrpunkt,spatial_36301,380.0,1,3,1,0,1,1,,0.0,7.4,[3],,St. Peter - Rommerskirchen PETER S 
osm_27919734,spatial_36628,Station Gohrpunkt,spatial_36628,380.0,1,3,1,0,1,1,,0.0,20.1,[3],,Y-Utfort (-Osterath - Selbeck) TOESEE W 
osm_28008024,spatial_15068,Hamburg Nord,spatial_15068,220.0,1,3,1,0,2,2,,-1.0,5.8,[3],,Hamburg/N - Luebeck rot; Hamburg/N - Luebeck gelb
osm_28008024,spatial_1556,Hamburg Nord,spatial_1556,220.0,1,3,1,0,2,2,,-1.0,39.6,[3],,Hamburg/N - Brokdorf blau; Hamburg/N - Itzehoe/W rot
osm_28008024,spatial_915,Hamburg Nord,spatial_915,220.0,1,3,1,0,0,0,,,1.0,[3],,
osm_28227099,osm_30017786,Hallendorf,Gleidingen 220 kV,220.0,2,3,1,1,1,2,0.0,-1.0,16.2,"[3, 3]",Y-Hallendorf (-Gleidingen - Mehrum) 2,Wahle - Hallendorf 3
osm_28227099,osm_97857512,Hallendorf,Umspannwerk Walzwerk (UWWW),220.0,2,3,1,0,0,0,,,7.6,"[3, 3]",,
osm_28227099,spatial_37807,Hallendorf,spatial_37807,220.0,1,6,2,0,0,0,,,2.5,[6],,
osm_28327356,osm_28343121,Umspannwerk Lüneburg,Stadorf,380.0,1,3,1,1,1,2,0.0,-1.0,25.3,[3],Stadorf - Lueneburg 1,Stadorf - Kruemmel blau/2
osm_28327356,spatial_39249,Umspannwerk Lüneburg,spatial_39249,380.0,1,3,1,1,1,2,0.0,-1.0,28.2,[3],Kruemmel - Lueneburg gruen,Stadorf - Kruemmel blau/2
osm_28397771,spatial_14192,Veltheim,spatial_14192,220.0,2,3,1,0,3,3,,-2.0,60.2,"[3, 3]",,Bechterdissen - Veltheim A01; Veltheim - Bechterdissen A07; Veltheim - Lage A06
osm_28397771,spatial_35192,Veltheim,spatial_35192,220.0,2,3,1,0,0,0,,,64.1,"[3, 3]",,
osm_28452784,osm_66038431,Station Pöppinghausen,Station Laer,220.0,1,3,1,2,0,2,-1.0,-1.0,11.8,[3],Y-Poeppinghausen (-Hattingen - Laer) POEPPI O ; Laer - Poeppinghausen POEPPI W ,
osm_28452784,spatial_2341,Station Pöppinghausen,spatial_2341,220.0,2,3,1,3,2,5,-2.0,-4.0,13.7,"[3, 3]",Y-Poeppinghausen (-Gersteinwerk - Ruhrzink) CAPPEN N ; Y-Poeppinghausen (-Elmenhorst - Ruhrzink) ELMENH S ; Y-Poeppinghausen (-Bochum - Kusenhorst) HOCHLR W ,Y-Bochum (-Kusenhorst - Poeppinghausen) HOCHLR W ; Y-Kusenhorst (-Bochum - Poeppinghausen) HOCHLR W 
osm_28452784,spatial_2913,Station Pöppinghausen,spatial_2913,220.0,1,3,1,0,3,3,,-2.0,9.4,[3],,Kusenhorst - Poeppinghausen HOCHLR O ; Y-Bochum (-Kusenhorst - Poeppinghausen) HOCHLR W ; Y-Kusenhorst (-Bochum - Poeppinghausen) HOCHLR W 
osm_28613721,spatial_14784,Umspannwerk Kriegenbrunn,spatial_14784,380.0,2,3,1,0,2,2,,-1.0,5.3,"[3, 3]",,Kriegenbrunn - Raitersaich 438; Kriegenbrunn - Redwitz 432
osm_28729619,osm_398680313,UW Schönewalde,Jessen Nord (Schweinitz) 380 kV,380.0,2,3,1,1,2,3,0.0,-2.0,15.3,"[3, 3]",Schönewalde - Jessen/Nord 503,Ragow - Jessen/Nord 502; Förderstedt - Ragow 531
osm_28729619,osm_940922557,UW Schönewalde,Umspannwerk Ragow,380.0,2,3,1,1,2,3,0.0,-2.0,107.2,"[3, 3]",Ragow - Schönewalde 501,Ragow - Jessen/Nord 502; Förderstedt - Ragow 531
osm_28812249,spatial_8061,Wechold,spatial_8061,220.0,1,3,1,0,4,4,,-3.0,0.8,[3],,Y-Wechold (-Landesbergen - Sottrum) rot/1; Y-Wechold (-Sottrum - Landesbergen) rot/1; Y-Wechold (-Landesbergen - Sottrum) gelb/2; Y-Wechold (-Sottrum - Landesbergen) gelb/2
osm_288305056,spatial_14192,Lage,spatial_14192,220.0,2,3,1,0,2,2,,-1.0,20.9,"[3, 3]",,Bechterdissen - Lage A03; Veltheim - Lage A06
osm_28921360,spatial_35292,Umspannwerk Kraftwerk Robert Frank,spatial_35292,220.0,1,3,1,0,1,1,,0.0,28.5,[3],,Lehrte - Landesbergen 1
osm_28921360,spatial_8061,Umspannwerk Kraftwerk Robert Frank,spatial_8061,220.0,1,3,1,0,2,2,,-1.0,42.7,[3],,Y-Wechold (-Landesbergen - Sottrum) rot/1; Y-Wechold (-Landesbergen - Sottrum) gelb/2
osm_28956649,osm_29084374,Schwandorf,Umspannwerk Etzenricht,380.0,1,3,1,1,0,1,0.0,0.0,43.3,[3],Etzenricht - Schwandorf 457,
osm_28956649,osm_29417741,Schwandorf,Umspannwerk Regensburg,220.0,1,3,1,0,0,0,,,36.0,[3],,
osm_28956649,osm_954971276,Schwandorf,Umspannwerk Ludersheim,220.0,1,3,1,1,0,1,0.0,0.0,62.8,[3],Ludersheim - Schwandorf 223,
osm_28956649,spatial_13481,Schwandorf,spatial_13481,220.0,1,3,1,0,1,1,,0.0,42.4,[3],,Etzenricht - Schwandorf 248
osm_289836713,osm_30622610,Umspannwerk Süderdonn,Umspannwerk Kernkraftwerk Brunsbüttel,380.0,1,3,1,2,0,2,-1.0,-1.0,13.2,[3],Brunsbuettel - Suederdonn blau; Brunsbuettel - Suederdonn gelb,
osm_289836713,spatial_38613,Umspannwerk Süderdonn,spatial_38613,380.0,1,3,1,0,2,2,,-1.0,3.8,[3],,Suederdonn - Heide/W blau; Suederdonn - Heide/W gruen
osm_29077623,osm_979801144,Umspannwerk Kusenhorst,Kottigerhook 380 kV,220.0,1,3,1,1,0,1,0.0,0.0,59.7,[3],Y-Kusenhorst (-Gronau - Hanekenfaehr) GRAFSH W ,
osm_29077623,osm_979801144,Umspannwerk Kusenhorst,Kottigerhook 380 kV,380.0,1,3,1,1,1,2,0.0,-1.0,58.6,[3],Y-Kusenhorst (-Hanekenfaehr - Kottigerhook) MUENST ,Gronau - Kusenhorst HAMALD 
osm_29077623,spatial_2893,Umspannwerk Kusenhorst,spatial_2893,220.0,2,3,1,0,3,3,,-2.0,5.1,"[3, 3]",,Kusenhorst - Poeppinghausen HOCHLR O ; Y-Kusenhorst (-Bochum - Poeppinghausen) HOCHLR W ; Y-Kusenhorst (-Bellendorf - Bergmannsglück) POLSUM S 
osm_29077623,spatial_39914,Umspannwerk Kusenhorst,spatial_39914,380.0,1,3,1,0,2,2,,-1.0,10.7,[3],,Emscherbruch - Kusenhorst WEHOLT O ; Y-Kusenhorst (-Huellen - Mengede) WESTFL W 
osm_29084374,osm_93341407,Umspannwerk Etzenricht,Umspannwerk Mechlenreuth,380.0,1,3,1,1,0,1,0.0,0.0,87.5,[3],Etzenricht - Mechlenreuth 437,
osm_29084374,spatial_13481,Umspannwerk Etzenricht,spatial_13481,220.0,3,3,1,0,1,1,,0.0,1.1,"[3, 3, 3]",,Etzenricht - Schwandorf 248
osm_29084374,spatial_1691,Umspannwerk Etzenricht,spatial_1691,380.0,1,3,1,0,0,0,,,65.2,[3],,
osm_29084374,spatial_40333,Umspannwerk Etzenricht,spatial_40333,220.0,1,3,1,0,0,0,,,47.8,[3],,
osm_29309786,osm_948341123,Umspannwerk Mecklar,Umspannwerk Eisenach,380.0,1,3,1,1,1,2,0.0,-1.0,55.3,[3],Mecklar - Eisenach 450,Mecklar - Vieselbach 449
osm_29309786,spatial_1592,Umspannwerk Mecklar,spatial_1592,380.0,1,3,1,0,1,1,,0.0,10.9,[3],,Borken - Mecklar 2
osm_29331499,spatial_1145,Umspannwerk Thyrow,spatial_1145,380.0,2,3,1,0,2,2,,-1.0,1.1,"[3, 3]",,Wustermark - Ragow 521-525; Thyrow - Ragow 522
osm_29331499,spatial_39975,Umspannwerk Thyrow,spatial_39975,220.0,1,3,1,0,2,2,,-1.0,30.9,[3],,Wuhlheide - Thyrow 291; Wuhlheide (Abzweig) - Thyrow 302/2
osm_29344008,osm_33017336,Stade,Abbenfleth,220.0,1,6,2,0,0,0,,,11.9,[6],,
osm_29344008,spatial_14082,Stade,spatial_14082,220.0,2,3,1,0,0,0,,,8.6,"[3, 3]",,
osm_29472852,spatial_4896,Station Ibbenbüren,spatial_4896,220.0,1,3,1,0,1,1,,0.0,11.9,[3],,Ibbenbueren - Westerkappeln NIKE S 
osm_29472852,spatial_4902,Station Ibbenbüren,spatial_4902,220.0,1,3,1,0,0,0,,,28.0,[3],,
osm_29713902,osm_32690742,Umspannwerk Lauchstädt,Umspannwerk Klostermansfeld,380.0,2,3,1,1,1,2,0.0,-1.0,76.3,"[3, 3]",Klostermansfeld - Lauchstädt 538,Lauchstädt - Wolmirstedt 535
osm_29713902,spatial_36410,Umspannwerk Lauchstädt,spatial_36410,380.0,2,3,1,0,0,0,,,9.7,"[3, 3]",,
osm_29713902,spatial_787,Umspannwerk Lauchstädt,spatial_787,380.0,2,3,1,0,2,2,,-1.0,44.7,"[3, 3]",,Jessen/Nord - Lauchstädt 499; Marke - Lauchstädt 504
osm_30017786,spatial_39274,Gleidingen 220 kV,spatial_39274,220.0,2,3,1,0,2,2,,-1.0,12.6,"[3, 3]",,Wahle - Hallendorf 3; Wahle - Gleidingen 2
osm_30039908,spatial_5633,Umspannwerk Bertikow,spatial_5633,220.0,2,3,1,0,1,1,,0.0,17.3,"[3, 3]",,Vierraden - Pasewalk 306
osm_30039908,spatial_6982,Umspannwerk Bertikow,spatial_6982,380.0,1,3,1,0,0,0,,,62.4,[3],,
osm_30109913,osm_33042984,Godenau,Umspannwerk und Betriebszentrum Lehrte,220.0,2,3,1,1,1,2,0.0,-1.0,96.3,"[3, 3]",Lehrte - Godenau 1,Y-Erzhausen (-Lehrte - Hardegsen) 2
osm_30109913,spatial_10705,Godenau,spatial_10705,220.0,2,3,1,1,1,2,0.0,-1.0,25.6,"[3, 3]",Y-Erzhausen (-Godenau - Hardegsen - Goettingen) 3,Y-Erzhausen (-Lehrte - Hardegsen) 2
osm_301158539,osm_449010725,Jardelund,Umspannwerk Handewitt,380.0,1,3,1,2,0,2,-1.0,-1.0,15.9,[3],Handewitt - Jardelund gruen; Handewitt - Jardelund blau,
osm_301158539,spatial_12682,Jardelund,spatial_12682,380.0,2,3,1,0,0,0,,,44.8,"[3, 3]",,
osm_30132758,osm_43163132,Umspannwerk Teufelsbruch,Umspannwerk Reuter,380.0,1,3,1,0,0,0,,,7.7,[3],,
osm_30132758,spatial_354,Umspannwerk Teufelsbruch,spatial_354,380.0,2,3,1,0,2,2,,-1.0,49.5,"[3, 3]",,Wolmirstedt - Teufelsbruch 493; Wustermark - Teufelsbruch 498
osm_30132758,spatial_39835,Umspannwerk Teufelsbruch,spatial_39835,380.0,1,3,1,0,2,2,,-1.0,6.0,[3],,Teufelsbruch - Reuter 907; Teufelsbruch - Reuter 908
osm_30164703,osm_58429825,Umspannwerk Graustein,NA,380.0,2,3,1,0,0,0,,,18.4,"[3, 3]",,
osm_30164703,osm_941198517,Umspannwerk Graustein,Umspannwerk Preilack,380.0,2,3,1,2,0,2,-1.0,-1.0,122.9,"[3, 3]",Graustein - Preilack 541; Graustein - Preilack 542,
osm_30303506,osm_30954714,Umspannwerk Mitte,Umspannwerk Friedrichshain,380.0,1,3,1,2,0,2,-1.0,-1.0,6.6,[3],Friedrichshain - Mitte 919; Friedrichshain - Mitte 920,
osm_30303506,osm_46615737,Umspannwerk Mitte,Umspannwerk Charlottenburg,380.0,1,3,1,1,1,2,0.0,-1.0,5.5,[3],Charlottenburg - Mitte 906,Reuter - Mitte 903
osm_30303506,spatial_39918,Umspannwerk Mitte,spatial_39918,380.0,1,3,1,0,0,0,,,4.3,[3],,
osm_30303506,spatial_39953,Umspannwerk Mitte,spatial_39953,380.0,1,3,1,0,0,0,,,0.8,[3],,
osm_30309989,spatial_610,Hennigsdorf,spatial_610,220.0,2,3,1,0,1,1,,0.0,4.8,"[3, 3]",,Hennigsdorf - Wustermark 295
osm_30613895,osm_77038371,Umspannwerk Oberottmarshausen,Umspannwerk Bidingen,380.0,1,3,1,1,0,1,0.0,0.0,50.4,[3],Y-Oberottmarshausen (-Bidingen - Leupolz) ALLG O ,
osm_30613895,spatial_12770,Umspannwerk Oberottmarshausen,spatial_12770,380.0,1,3,1,0,2,2,,-1.0,27.3,[3],,Meitingen - Oberottmarshausen AUGSBU O ; Lechhausen - Oberottmarshausen AUGSBU W 
osm_30622610,osm_60032354,Umspannwerk Kernkraftwerk Brunsbüttel,Itzehoe/West,220.0,1,3,1,1,0,1,0.0,0.0,18.8,[3],Brunsbuettel - Itzehoe/W rot,
osm_30622610,spatial_1049,Umspannwerk Kernkraftwerk Brunsbüttel,spatial_1049,380.0,2,3,1,0,2,2,,-1.0,5.5,"[3, 3]",,Brunsbuettel - Buettel blau; Brunsbuettel - Buettel gruen
osm_30622610,spatial_120,Umspannwerk Kernkraftwerk Brunsbüttel,spatial_120,380.0,2,3,1,0,2,2,,-1.0,29.5,"[3, 3]",,Hamburg/Nord - Brunsbüttel 951; Hamburg/Nord - Brunsbüttel 952
osm_30734324,spatial_12061,Umspannwerk Metzingen,spatial_12061,380.0,2,3,1,0,2,2,,-1.0,4.9,"[3, 3]",,Metzingen - Wendlingen ge; Y-Metzingen (-Herbertingen - Hoheneck) sw
osm_30954714,spatial_34911,Umspannwerk Friedrichshain,spatial_34911,380.0,1,3,1,0,0,0,,,1.4,[3],,
osm_30954714,spatial_39956,Umspannwerk Friedrichshain,spatial_39956,380.0,1,3,1,0,0,0,,,3.7,[3],,
osm_31019939,osm_88945213,Gundremmingen,Schaltanlage Gundelfingen,380.0,1,3,1,0,0,0,,,2.2,[3],,
osm_31105067,osm_38325076,Umspannwerk Niederstotzingen,Umspannwerk Rotensohl,380.0,2,3,1,0,2,2,,-1.0,52.5,"[3, 3]",,Dellmensingen - Rotensohl bl; Y-Goldshoefe (-Dellmensingen - Niederstotzingen) ws
osm_31105067,osm_41389594,Umspannwerk Niederstotzingen,Dellmensingen,380.0,2,3,1,1,1,2,0.0,-1.0,81.1,"[3, 3]",Y-Dellmensingen (-Goldshoefe - Niederstotzingen) ws,Dellmensingen - Rotensohl bl
osm_31131320,osm_31131325,Obermooweiler,380kV-Umspannwerk Grünkraut,380.0,1,3,1,1,0,1,0.0,0.0,18.4,[3],Gruenkraut - Obermooweiler bl,
osm_31131320,osm_41389594,Obermooweiler,Dellmensingen,380.0,1,3,1,1,0,1,0.0,0.0,75.4,[3],Dellmensingen - Obermooweiler gn,
osm_31131320,spatial_11085,Obermooweiler,spatial_11085,380.0,1,6,2,2,0,2,0.0,0.0,77.5,[6],Buers - Obermooweiler bl; Buers - Obermooweiler ws,
osm_31131325,spatial_10390,380kV-Umspannwerk Grünkraut,spatial_10390,220.0,1,3,1,0,0,0,,,14.5,[3],,
